case_keep,run,policy,q_idx,question,reference,raw_reference,base_answer,final_answer,base_ok_score,final_ok_score,delta_ok_score,base_gold_ok,final_gold_ok,base_ent,base_con,final_ent,final_con,base_vs_reference,final_vs_reference,improvement_type,action
0,1,extract_K,301,who starred in the pirates of the caribbean,Johnny Depp,Johnny Depp,JOHNNY DEPP,JOHNNY DEPP,0.9041991838626564,0.9160088443569839,0.011809660494327523,True,True,0.9458698034286499,0.017451170831918716,0.9458698034286499,0.017451170831918716,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,797,where does a brisket come from on a cow,the breast or lower chest,the breast or lower chest,the chest,the chest,0.7480599179288506,0.7347006798495672,-0.013359238079283409,False,False,0.9142612814903259,0.02508704923093319,0.9142612814903259,0.02508704923093319,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,40,interferons alpha and beta are effective against viruses,"IFN-α can be used to treat hepatitis B and C infections, while IFN-β can be used to treat multiple sclerosis","IFN-α can be used to treat hepatitis B and C infections, while IFN-β can be used to treat multiple sclerosis",Interferons,Interferons,0.07645648382604123,0.0805828131735325,0.00412632934749127,False,False,0.29532390832901,0.17407193779945374,0.29532390832901,0.17407193779945374,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,148,who won the award for best goalkeeper in football world cup 2006,Gianluigi Buffon,Gianluigi Buffon,Gianluigi Buffon,Gianluigi Buffon,0.9065157885570081,0.9071738959662617,0.0006581074092536499,True,True,0.941755473613739,0.02365872636437416,0.941755473613739,0.02365872636437416,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,759,who was the 11th prime minister of canada,R. B. Bennett,R. B. Bennett,Brian Mulroney,Brian Mulroney,0.0,0.0,0.0,False,False,0.00607571704313159,0.9792762994766235,0.00607571704313159,0.9792762994766235,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,766,when did australia 2 win the america's cup,1983,1983,1983,1983,0.9262462058942766,0.9278491597529501,0.0016029538586734837,True,True,0.9499397277832031,0.00855441577732563,0.9499397277832031,0.00855441577732563,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,544,when was the last time the womens hockey team won gold,2018,2018,2018,2018,0.9104475563531742,0.914419282427989,0.003971726074814774,True,True,0.9202269911766052,0.008606989867985249,0.9202269911766052,0.008606989867985249,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,590,what is an international system in international relations,"the individual level, the domestic state as a unit, the international level of transnational and intergovernmental affairs, and the global","the individual level, the domestic state as a unit, the international level of transnational and intergovernmental affairs, and the global",United Nations,United Nations,0.07945990106090903,0.08085155487060547,0.0013916538096964415,False,False,0.08248255401849747,0.09574222564697266,0.08248255401849747,0.09574222564697266,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,477,what was the name of the first continent,Pangaea,Pangaea,Africa,Africa,0.0,0.0,0.0,False,False,0.03264731913805008,0.9336951971054077,0.03264731913805008,0.9336951971054077,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,634,who wrote knock knock knocking on heavens door,Bob Dylan,Bob Dylan,Bob Dylan,Bob Dylan,0.9125976055068895,0.9129867822770029,0.00038917677011340857,True,True,0.9474577307701111,0.020772619172930717,0.9474577307701111,0.020772619172930717,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,0,what was the name of the horse in steptoe and son,Hercules,Hercules,Sonny,Sonny,0.0,0.0,0.0,False,False,0.020996110513806343,0.9682493209838867,0.020996110513806343,0.9682493209838867,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,564,where does the saying keeping up with the jones come from,the comic strip Keeping Up with the Joneses,the comic strip Keeping Up with the Joneses,Jones,Jones,0.1279830425977707,0.13600984662771226,0.008026804029941548,False,False,0.5742471218109131,0.2541729807853699,0.5742471218109131,0.2541729807853699,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,549,why was the plague that struck athens so devastating,close quarters and poor hygiene,close quarters and poor hygiene,Athens' weakened military,Athens' weakened military,0.10888300539227204,0.10902920267544688,0.00014619728317484537,False,False,0.04727330431342125,0.013992896303534508,0.04727330431342125,0.013992896303534508,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,527,who was the governor general of india when country became independent,"Louis Mountbatten, 1st Earl Mountbatten of Burma","Louis Mountbatten, 1st Earl Mountbatten of Burma",Lord Mountbatten,Lord Mountbatten,0.6949061594396415,0.6956295282538566,0.0007233688142150863,False,False,0.8921631574630737,0.02299642190337181,0.8921631574630737,0.02299642190337181,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,487,which of these mountain ranges in india's longest railway tunnel constructed,the Pir Panjal Range in Jammu and Kashmir,the Pir Panjal Range in Jammu and Kashmir,Himalayas,Himalayas,0.0,0.0,0.0,False,False,0.057809192687273026,0.8483846187591553,0.057809192687273026,0.8483846187591553,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,663,who sang the theme song to that 70s show,Todd Griffin (season 1),Todd Griffin (season 1),that's right!,that's right!,0.04811848317040131,0.04823071360588074,0.00011223043547943512,False,False,0.2471715807914734,0.2588464319705963,0.2471715807914734,0.2588464319705963,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,723,who played shmuel in the boy in the striped pyjamas,Jack Scanlon,Jack Scanlon,Bruno Ganz,Bruno Ganz,0.0,0.0,0.0,False,False,0.005338053219020367,0.988100528717041,0.005338053219020367,0.988100528717041,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,489,when does closure of the ductus arteriosus occur,birth,birth,After birth,After birth,0.3792538147171338,0.3792538147171338,0.0,True,True,0.4977587163448334,0.16458868980407715,0.4977587163448334,0.16458868980407715,neutral,neutral,already_correct,extract_K10_detector_rerank
0,1,extract_K,74,what episode of pll does jenna get her sight back,If These Dolls Could Talk,If These Dolls Could Talk,Episode 12,Episode 12,0.23732814233750107,0.23732814233750107,0.0,False,False,0.052059322595596313,0.11056002974510193,0.052059322595596313,0.11056002974510193,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,632,when did are you smarter than a 5th grader first air,"began on February 27, 2007","began on February 27, 2007",1999,1999,0.0,0.0,0.0,False,False,0.024816252291202545,0.9599351286888123,0.024816252291202545,0.9599351286888123,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,302,what is the largest magnitude earthquake that has occurred in the pacific northwest,The 1700 Cascadia earthquake,The 1700 Cascadia earthquake,Cascadia,Cascadia,0.6243517144024372,0.6276971767097712,0.003345462307334013,False,False,0.7853443622589111,0.08790542185306549,0.7853443622589111,0.08790542185306549,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,179,what is the white stuff on hot cross buns,"shortcrust pastry;[15][16] however, more recently recipes have recommended a paste consisting of flour and water","shortcrust pastry;[15][16] however, more recently recipes have recommended a paste consisting of flour and water",Glaze,Glaze,0.0,0.0,0.0,False,False,0.023747993633151054,0.5799273252487183,0.023747993633151054,0.5799273252487183,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,1,when did day light savings start in the us,"March 19, 1918","March 19, 1918",March 1918,March 1918,0.8628549462789671,0.8638174911634997,0.0009625448845326234,True,True,0.9340335130691528,0.015346595086157322,0.9340335130691528,0.015346595086157322,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,153,criminal minds episode where jj becomes a profiler,The season seven premiere,The season seven premiere,The Fight,The Fight,0.04629800685991843,0.04758009513219198,0.0012820882722735516,False,False,0.18657734990119934,0.4791290760040283,0.18657734990119934,0.4791290760040283,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,84,who kills barry's mom in the flash,Professor Eobard Thawne,Professor Eobard Thawne,Savitar,Savitar,0.0,0.0,0.0,False,False,0.10216277837753296,0.8375368118286133,0.10216277837753296,0.8375368118286133,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,729,what's the nba record for most points in a half,59,59,70,70,0.0,0.0,0.0,False,False,0.015997547656297684,0.9659696817398071,0.015997547656297684,0.9659696817398071,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,720,when did the song here comes the boom come out,May 2002,May 2002,1985,1985,0.0,0.0,0.0,False,False,0.019146237522363663,0.9716335535049438,0.019146237522363663,0.9716335535049438,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,657,the value in the null hypothesis comes from​ what,defined so that the probability of occurrence of a more extreme value is small under the null hypothesis (usually in,defined so that the probability of occurrence of a more extreme value is small under the null hypothesis (usually in,Null hypothesis,Null hypothesis,0.49920425836250865,0.49957605672322897,0.00037179836072032124,False,False,0.8499478697776794,0.030805464833974838,0.8499478697776794,0.030805464833974838,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,56,who was the chicago bears quarterback last year,Jay Cutler,Jay Cutler,Mitchell Trubisky,Mitchell Trubisky,0.0,0.0,0.0,False,False,0.1909901350736618,0.737860918045044,0.1909901350736618,0.737860918045044,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,703,where does blonde hair green eyes come from,a low concentration in pigmentation,a low concentration in pigmentation,Genetics,Genetics,0.022615514881908896,0.023469120264053345,0.0008536053821444484,False,False,0.1302485316991806,0.3826543986797333,0.1302485316991806,0.3826543986797333,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,547,when did the united states acquired puerto rico,after the Spanish–American War in the 1898 Treaty of Paris,after the Spanish–American War in the 1898 Treaty of Paris,1898,1898,0.6688315012018112,0.6714260291765359,0.002594527974724703,False,False,0.8670563697814941,0.026295576244592667,0.8670563697814941,0.026295576244592667,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,156,in order to prove disparate impact you first must establish,"practices in employment, housing, and other areas that adversely affect one group of people of a protected characteristic more than","practices in employment, housing, and other areas that adversely affect one group of people of a protected characteristic more than",Disparate impact,Disparate impact,0.4584283502597828,0.461772816424491,0.003344466164708182,False,False,0.8098167181015015,0.0030225219670683146,0.8098167181015015,0.0030225219670683146,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,357,what happened to germany's leader after ww1,"he lost the support of the army, abdicated in November 1918, and fled to exile in the Netherlands","he lost the support of the army, abdicated in November 1918, and fled to exile in the Netherlands",Wilson,Wilson,0.039962409436702734,0.04414767026901245,0.004185260832309717,False,False,0.2673400342464447,0.27926164865493774,0.2673400342464447,0.27926164865493774,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,222,who was elected senator of illinois in 1858,Stephen A. Douglas,Stephen A. Douglas,Abraham Lincoln,Abraham Lincoln,0.0,0.0,0.0,False,False,0.0032457238994538784,0.9921284914016724,0.0032457238994538784,0.9921284914016724,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,677,mount and blade with fire and sword time period,1648-51,1648-51,Middle Ages,Middle Ages,0.36583925257436933,0.3661987743806094,0.0003595218062400485,False,False,0.6263611316680908,0.017901411280035973,0.6263611316680908,0.017901411280035973,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,96,when was i don't like mondays released,21 July 1979,21 July 1979,1985,1985,0.0,0.0,0.0,False,False,0.020072633400559425,0.9587042927742004,0.020072633400559425,0.9587042927742004,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,715,what is the purpose of the national do not call registry,listing the telephone numbers of individuals and families who have requested that telemarketers not contact them,listing the telephone numbers of individuals and families who have requested that telemarketers not contact them,telemarketing calls,telemarketing calls,0.33678591523785145,0.3370218146592379,0.00023589942138646514,False,False,0.6590763926506042,0.06807149946689606,0.6590763926506042,0.06807149946689606,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,253,where was uncle tom's cabin first published,"in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue","in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue",Harper's Magazine,Harper's Magazine,0.0,0.0,0.0,False,False,0.010598246939480305,0.9694939255714417,0.010598246939480305,0.9694939255714417,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,495,when was the first season of when calls the heart,"January 11, 2014","January 11, 2014",2014,2014,0.7296011444553732,0.7322739439457654,0.0026727994903922303,False,False,0.8288013935089111,0.025686683133244514,0.8288013935089111,0.025686683133244514,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,42,when did the age of new media began,the 1980s,the 1980s,Mid 1990s,Mid 1990s,0.0,0.0,0.0,False,False,0.04781265929341316,0.5690953135490417,0.04781265929341316,0.5690953135490417,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,452,published a treatise on perspective della pitture (or on painting) in 1435,Italian architect and art theorist Leon Battista Alberti,Italian architect and art theorist Leon Battista Alberti,Leonardo,Leonardo,0.3911998818162829,0.39173687901347876,0.0005369971971958543,False,False,0.7958917021751404,0.07590215653181076,0.7958917021751404,0.07590215653181076,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,461,when did the smoking ban in public places start,1995,1995,2007,2007,0.0,0.0,0.0,False,False,0.010806708596646786,0.9793673157691956,0.010806708596646786,0.9793673157691956,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,14,how many seasons of from dusk till dawn are there,third season,third season,3,3,0.6295583391934634,0.6310716777481139,0.001513338554650523,False,False,0.8650137186050415,0.02078228071331978,0.8650137186050415,0.02078228071331978,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE","Tuesday, 13 March 624 CE",624 CE,624 CE,0.8262423082461048,0.8271117937957335,0.0008694855496287346,False,False,0.9545781016349792,0.005212415941059589,0.9545781016349792,0.005212415941059589,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,51,who sings every light in the house is on,Trace Adkins,Trace Adkins,Billie Eilish,Billie Eilish,0.0,0.0,0.0,False,False,0.004316840320825577,0.9888906478881836,0.004316840320825577,0.9888906478881836,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,12,cast of the movie pride of the marines,John Garfield,John Garfield,John Wayne,John Wayne,0.0,0.0,0.0,False,False,0.01870284415781498,0.9668956995010376,0.01870284415781498,0.9668956995010376,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,78,who sang i knew the bride when she used to rock and roll,Dave Edmunds,Dave Edmunds,Jerry Lee Lewis,Jerry Lee Lewis,0.0,0.0,0.0,False,False,0.005711709149181843,0.9862653613090515,0.005711709149181843,0.9862653613090515,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,371,how many ceos of fortune 500 companies are female,32,32,27,27,0.0,0.0,0.0,False,False,0.025259993970394135,0.9536250829696655,0.025259993970394135,0.9536250829696655,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,335,who is new prime minister of italy 2018,TBD,TBD,Giuseppe Conte,Giuseppe Conte,0.0,0.0,0.0,False,False,0.05865819379687309,0.718937873840332,0.05865819379687309,0.718937873840332,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,605,who is jojo in horton hears a who,Jesse McCartney,Jesse McCartney,the cat,the cat,0.0,0.0,0.0,False,False,0.019883127883076668,0.9630182385444641,0.019883127883076668,0.9630182385444641,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,408,who laid the foundation for indian national congress,Retired British ICS officer Allan Octavian Hume,Retired British ICS officer Allan Octavian Hume,Allan Octavian Stephen,Allan Octavian Stephen,0.0,0.0,0.0,False,False,0.0481153205037117,0.9206610918045044,0.0481153205037117,0.9206610918045044,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,10,when did scotland last qualify for world cup,1998,1998,1998,1998,0.9185231912555173,0.9195192325534298,0.000996041297912531,True,True,0.9410737156867981,0.012412390671670437,0.9410737156867981,0.012412390671670437,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,115,where did the name kaiser permanente come from,"Permanente Creek, which flowed past Henry Kaiser's first cement plant on Black Mountain in Cupertino, California","Permanente Creek, which flowed past Henry Kaiser's first cement plant on Black Mountain in Cupertino, California",Permanente in 1945,Permanente in 1945,0.07208164953871779,0.07942407005711608,0.007342420518398285,False,False,0.03131083399057388,0.2897797226905823,0.03131083399057388,0.2897797226905823,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,391,who recorded i can't help falling in love with you,Elvis Presley,Elvis Presley,Elvis Presley,Elvis Presley,0.892505191070959,0.9087191773485392,0.016213986277580195,True,True,0.9420835971832275,0.02241639234125614,0.9420835971832275,0.02241639234125614,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,769,when is chinese new year and what year is it,"Friday, 16 February","Friday, 16 February","8, 2023","8, 2023",0.0,0.0,0.0,False,False,0.015466991811990738,0.9639013409614563,0.015466991811990738,0.9639013409614563,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,450,how many different kinds of pokemon cards are there,eleven,eleven,40,40,0.0,0.0,0.0,False,False,0.028797630220651627,0.9589260220527649,0.028797630220651627,0.9589260220527649,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,656,who does eric end up with in gossip girl,Jenny,Jenny,Serena,Serena,0.0,0.0,0.0,False,False,0.022358562797307968,0.9639477729797363,0.022358562797307968,0.9639477729797363,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,349,what color is the cue ball in pool,white,white,Yellow,Yellow,0.0,0.0,0.0,False,False,0.08973030000925064,0.8395377993583679,0.08973030000925064,0.8395377993583679,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,774,when did we first put a rover on mars,January 2004,January 2004,2004,2004,0.688822927425305,0.6926554375390213,0.0038325101137162143,True,True,0.7667309045791626,0.07587853074073792,0.7667309045791626,0.07587853074073792,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,165,what are the roles of international monetary fund,to foster global monetary cooperation,to foster global monetary cooperation,policy advice,policy advice,0.22703083585947753,0.2274262777529657,0.0003954418934881687,False,False,0.36410602927207947,0.04162449762225151,0.36410602927207947,0.04162449762225151,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,444,what parts make up the peripheral nervous system,nerves and ganglia outside the brain and spinal cord,nerves and ganglia outside the brain and spinal cord,sensory receptors,sensory receptors,0.06986421239562332,0.07029422819614412,0.00043001580052079436,False,False,0.17242451012134552,0.14852885901927948,0.17242451012134552,0.14852885901927948,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,360,what book of the bible is the song of solomon in,Song of Songs,Song of Songs,Song of Solomon,Song of Solomon,0.2560585413966328,0.25652138352394105,0.00046284212730823837,False,False,0.0254325233399868,0.4640325903892517,0.0254325233399868,0.4640325903892517,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,47,book series about the end of the world,Left Behind,Left Behind,"Lost"" series","Lost"" series",0.22981955325230957,0.231011700630188,0.0011921473778784275,False,False,0.5528362393379211,0.1345881223678589,0.5528362393379211,0.1345881223678589,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,536,how much is a 72 oz steak at the big texan,$72,$72,$40,$40,0.0,0.0,0.0,False,False,0.009972824715077877,0.9817748069763184,0.009972824715077877,0.9817748069763184,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,745,when was the last time dallas cowboys won the super bowl,1995,1995,1995,1995,0.9234529930539429,0.924512106589973,0.001059113536030054,True,True,0.9496964812278748,0.011423386633396149,0.9496964812278748,0.011423386633396149,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,676,what do the 3 dots mean in math,"the therefore sign (∴) is generally used before a logical consequence, such as the conclusion of a syllogism","the therefore sign (∴) is generally used before a logical consequence, such as the conclusion of a syllogism",or option,or option,0.06549270153045654,0.07606423646211624,0.010571534931659701,False,False,0.5239025950431824,0.2967907786369324,0.5239025950431824,0.2967907786369324,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,749,who is buried in the tomb of the unknown soldiers,U.S. service members who have died without their remains being identified,U.S. service members who have died without their remains being identified,,,0.26,0.26,0.0,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,611,who plays lindsay denton in line of duty,Keeley Clare Julia Hawes,Keeley Clare Julia Hawes,Linda Cardellini,Linda Cardellini,0.0,0.0,0.0,False,False,0.024284178391098976,0.9473588466644287,0.024284178391098976,0.9473588466644287,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,227,what was the original purpose of the kremlin,the tsar's Moscow residence,the tsar's Moscow residence,Moscow's princes,Moscow's princes,0.0,0.0,0.0,False,False,0.045877888798713684,0.8724851608276367,0.045877888798713684,0.8724851608276367,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,66,when does ellen's new game show start,"December 18, 2017","December 18, 2017",Tonight,Tonight,0.03627487923949957,0.038005292415618896,0.0017304131761193275,False,False,0.24934743344783783,0.3099735379219055,0.24934743344783783,0.3099735379219055,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,664,who sang the original scooby doo theme song,Larry Marks,Larry Marks,Jerry Reed,Jerry Reed,0.0,0.0,0.0,False,False,0.009161301888525486,0.9817242622375488,0.009161301888525486,0.9817242622375488,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,573,who played forrest gumps mother in the 1994 film,Sally Field,Sally Field,Pamela Reed,Pamela Reed,0.0,0.0,0.0,False,False,0.00672327121719718,0.9868207573890686,0.00672327121719718,0.9868207573890686,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,711,who plays young voldemort in the half blood prince,Hero Beauregard Fiennes-Tiffin,Hero Beauregard Fiennes-Tiffin,Tom Riley,Tom Riley,0.0,0.0,0.0,False,False,0.005064563825726509,0.9893529415130615,0.005064563825726509,0.9893529415130615,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,315,where is the bread plate located in a formal setting,to the left of the dinner plate,to the left of the dinner plate,On the left,On the left,0.7891674989508465,0.789307350050658,0.00013985109981151655,False,False,0.9672970771789551,0.006129574030637741,0.9672970771789551,0.006129574030637741,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,19,which material is the heaviest in term of density,Osmium,Osmium,Uranium,Uranium,0.0,0.0,0.0,False,False,0.07853777706623077,0.8466784954071045,0.07853777706623077,0.8466784954071045,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,220,who was the bad guy in silence of the lambs,Buffalo Bill,Buffalo Bill,Buffalo Bill,Buffalo Bill,0.8841464636754244,0.8847453924268484,0.0005989287514239772,True,True,0.9157463312149048,0.03319151699542999,0.9157463312149048,0.03319151699542999,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,691,who was the first chief minister of west bengal,Prafulla Chandra Ghosh of the Indian National Congress,Prafulla Chandra Ghosh of the Indian National Congress,Jyoti Basu,Jyoti Basu,0.0,0.0,0.0,False,False,0.012811304070055485,0.9694054126739502,0.012811304070055485,0.9694054126739502,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,662,what is the origin of the name marilyn,a blend of the English given names Mary and Lynn,a blend of the English given names Mary and Lynn,Marilyn Monroe,Marilyn Monroe,0.0,0.0,0.0,False,False,0.01586722768843174,0.883654773235321,0.01586722768843174,0.883654773235321,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,389,who won the battle of stirling bridge 1297,the forces of Andrew Moray and William Wallace,the forces of Andrew Moray and William Wallace,Wallace,Wallace,0.6509781424328684,0.6543590870127082,0.0033809445798397286,False,False,0.8666302561759949,0.054999493062496185,0.8666302561759949,0.054999493062496185,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,746,who did us fight in world war 1,Germany,Germany,Germany,Germany,0.9105349103361369,0.912061858959496,0.0015269486233591145,True,True,0.9194663763046265,0.010398231446743011,0.9194663763046265,0.010398231446743011,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,705,what is an example of an americanized mexican food created by tex-mex cuisine,nachos,nachos,Tacos,Tacos,0.266722781630233,0.26712711229920394,0.0004043306689709425,False,False,0.6962265372276306,0.16705694794654846,0.6962265372276306,0.16705694794654846,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,538,what is the time setting of game of thrones,medieval,medieval,700s,700s,0.11125461142510176,0.11189351193606854,0.0006389005109667806,False,False,0.08300365507602692,0.029095008969306946,0.08300365507602692,0.029095008969306946,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,135,who played cory's older brother on boy meets world,Will Friedle,Will Friedle,Will Friedle,Will Friedle,0.892523870887235,0.8938542308192701,0.001330359932035119,True,True,0.9244816899299622,0.02858891524374485,0.9244816899299622,0.02858891524374485,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,133,where does the sweetness of fruit come from,Fructose,Fructose,Sugars,Sugars,0.3640088617801666,0.3646573334932327,0.00064847171306609,False,False,0.7249286770820618,0.07035493850708008,0.7249286770820618,0.07035493850708008,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,748,what is the use of silvering the walls of thermos flask,Heat transfer by thermal radiation may be minimized,Heat transfer by thermal radiation may be minimized,Thermal insulation,Thermal insulation,0.03723844813648612,0.03746409863233567,0.00022565049584954977,False,False,0.27474069595336914,0.45014360547065735,0.27474069595336914,0.45014360547065735,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,561,what does the phrase tippecanoe and tyler too mean,"Whig candidates William Henry Harrison (the ""hero of Tippecanoe"") and John Tyler","Whig candidates William Henry Harrison (the ""hero of Tippecanoe"") and John Tyler",historical reference,historical reference,0.3515060083009303,0.3515060083009303,0.0,False,False,0.7521562576293945,0.017267722636461258,0.7521562576293945,0.017267722636461258,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,63,another name for a hairpin bend crossword clue,hairpin bend,hairpin bend,Loop,Loop,0.012032023072242742,0.02490869164466858,0.012876668572425837,False,False,0.49299484491348267,0.3754565417766571,0.49299484491348267,0.3754565417766571,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,123,when is the president sworn into office (date and time of an odd or even year),at noon on the 20th day of January,at noon on the 20th day of January,January 20th,January 20th,0.7948318494274282,0.7950058502197499,0.00017400079232166021,False,False,0.9703647494316101,0.001509997178800404,0.9703647494316101,0.001509997178800404,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,504,the secret of crickley hall how many episodes,3,3,6,6,0.0,0.0,0.0,False,False,0.024715039879083633,0.8925758600234985,0.024715039879083633,0.8925758600234985,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,569,why does overexpression of rtks lead to cancer development,"a hyper-active kinase, that confers an aberrant, ligand-independent, non-regulated growth stimulus to the cancer cells","a hyper-active kinase, that confers an aberrant, ligand-independent, non-regulated growth stimulus to the cancer cells",and proliferation,and proliferation,0.4280017084209249,0.43959292385261506,0.011591215431690172,False,False,0.7751632928848267,0.010549209080636501,0.7751632928848267,0.010549209080636501,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,591,who did the united states win its independence from,the British Empire,the British Empire,Great Britain,Great Britain,0.6188048353092747,0.6225300108687953,0.003725175559520677,False,False,0.8285126090049744,0.011772186495363712,0.8285126090049744,0.011772186495363712,entailed,entailed,still_wrong,extract_K10_detector_rerank
