mode,run,q_idx,question,gold_label,evidence,answer,gold_ok,pred_ok,score,threshold,judge_ok,ent,con,selfcheck
no_judge,1,349,Hungary was founded during the conquest of Wendy's.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: LABEL: NOT ENOUGH INFO",True,False,0.23136879002245575,0.31,True,0.0,0.0,0.24805143242701888
no_judge,1,349,Hungary was founded during the conquest of Wendy's.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: LABEL: NOT ENOUGH INFO",True,False,0.23136879002245575,0.31,True,0.0,0.0,0.24805143242701888
no_judge,1,783,Jag was a car brand.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Jag was a car brand. There is no mention of Jag in any automotive history books or websites, and a quick search did not turn up any information about the brand. Therefore, it is unlikely that Jag existed as a car brand.",True,False,0.24550425508019763,0.31,True,0.0,0.0,0.20211117098935774
no_judge,1,783,Jag was a car brand.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not mention ""Jag"" as a car brand, and instead refers to ""Jaguar"" which is a different car brand.",True,False,0.24550425508019763,0.31,True,0.0,0.0,0.20211117098935774
no_judge,1,783,Jag was a car brand.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Jag was a car brand. There is no mention of Jag in any reputable automotive history or industry publications, and there is no record of the company's existence in any major car databases or directories. Therefore, it can be conclusively refuted that Jag was a car brand.",True,False,0.24550425508019763,0.31,True,0.0,0.0,0.20211117098935774
no_judge,1,54,Taylor Swift has yet to release any albums.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Taylor Swift has yet to release any albums is refuted by the fact that she has released several albums throughout her career, including ""Taylor Swift"" (2006), ""Fearless"" (2008), ""Speak Now"" (2010), ""Red"" (2012), ""1989"" (2014), and ""reputation"" (2017).",True,False,0.2064280529729385,0.31,True,0.0,0.0,0.32910882783794987
no_judge,1,54,Taylor Swift has yet to release any albums.,REFUTED,,"LABEL: REFUTED
REASON: Taylor Swift has released several albums, including ""Taylor Swift"" (2006), ""Fearless"" (2008), ""Speak Now"" (2010), ""Red"" (2012), ""1989"" (2014), ""Reputation"" (2017), and ""Lover"" (2019).",True,False,0.2064280529729385,0.31,True,0.0,0.0,0.32910882783794987
no_judge,1,54,Taylor Swift has yet to release any albums.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Taylor Swift has yet to release any albums is refuted by the fact that she has released several studio albums throughout her career, including ""Taylor Swift,"" ""Fearless,"" ""Speak Now,"" ""Red,"" ""1989,"" ""Reputation,"" and ""Lover.""",True,False,0.2064280529729385,0.31,True,0.0,0.0,0.32910882783794987
no_judge,1,123,Ready Player One won a Nobel Prize.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: Not enough information to support the claim.",True,False,0.2512646998223077,0.31,True,0.0,0.0,0.18338972557750013
no_judge,1,100,Jerry Seinfeld is only a comedian.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided suggests that Jerry Seinfeld is not only a comedian but also an actor, producer, and writer, as he has appeared in several TV shows and movies beyond his stand-up comedy career.",True,False,0.1707983262106601,0.31,True,0.0,0.0,0.44490543981535463
no_judge,1,100,Jerry Seinfeld is only a comedian.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Jerry Seinfeld is only a comedian, which suggests that he is not a multi-talented individual with other skills or abilities beyond comedy.",True,False,0.1707983262106601,0.31,False,0.0,0.0,0.44490543981535463
no_judge,1,100,Jerry Seinfeld is only a comedian.,REFUTED,,"LABEL: REFUTED
REASON: The evidence presented suggests that Jerry Seinfeld is not only a comedian but also an actor, writer, and producer, as he has appeared in several TV shows and movies beyond his stand-up comedy performances.",True,False,0.1707983262106601,0.31,True,0.0,0.0,0.44490543981535463
no_judge,1,411,Dustin Hoffman is a Gemini.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not provide enough information to determine Dustin Hoffman's zodiac sign. There is no direct confirmation or denial of his zodiac sign in the provided text, and therefore, I cannot make a conclusive assessment.",True,False,0.2604353201742738,0.31,True,0.0,0.0,0.15358520943361023
no_judge,1,60,The Fifth Element was made on a $96 million budget.,REFUTED,,"LABEL: REFUTED
REASON: LABEL: REFUTED",True,False,0.13141370608280295,0.31,True,0.0,0.0,0.5729054552308904
no_judge,1,60,The Fifth Element was made on a $96 million budget.,REFUTED,,"LABEL: REFUTED
REASON: The Fifth Element was actually made on a budget of $100 million, according to an interview with the film's director, Luc Besson, in The Guardian in 2017.",True,False,0.13141370608280295,0.31,False,0.0,0.0,0.5729054552308904
no_judge,1,60,The Fifth Element was made on a $96 million budget.,REFUTED,,"LABEL: REFUTED
REASON: The budget for The Fifth Element was actually around $90 million, according to Box Office Mojo, which is a reliable source for movie budgets.",True,False,0.13141370608280295,0.31,True,0.0,0.0,0.5729054552308904
no_judge,1,338,Josh Duhamel is Jewish.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: I apologize, but I cannot provide a label or reason for the claim that Josh Duhamel is Jewish as there is no credible evidence to support this claim. Therefore, I must mark it as NOT ENOUGH INFO.",True,False,0.23468660558454504,0.31,True,0.0,0.0,0.2372685318502287
no_judge,1,338,Josh Duhamel is Jewish.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: I cannot make claims or judgments about a person's religious beliefs or background without sufficient evidence. Josh Duhamel's religious affiliation is not publicly disclosed, and I cannot speculate or provide false information. Therefore, the claim that Josh Duhamel is Jewish is UNREFUTED.",True,False,0.23468660558454504,0.31,False,0.0,0.0,0.2372685318502287
no_judge,1,338,Josh Duhamel is Jewish.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: There is no evidence to support the claim that Josh Duhamel is Jewish.",True,False,0.23468660558454504,0.31,True,0.0,0.0,0.2372685318502287
no_judge,1,652,Helena Bonham Carter was in Tim Burton movies.,SUPPORTED,,"LABEL: SUPPORTED
REASON: Helena Bonham Carter has appeared in several Tim Burton movies, including ""Beetlejuice"" (1988), ""Edward Scissorhands"" (1990), and ""Sweeney Todd: The Demon Barber of Fleet Street"" (2007).",True,False,0.28229407049241895,0.31,True,0.0,0.0,0.08254427089963833
no_judge,1,652,Helena Bonham Carter was in Tim Burton movies.,SUPPORTED,,"LABEL: SUPPORTED
REASON: Based on the provided evidence, it can be confirmed that Helena Bonham Carter has indeed starred in several Tim Burton movies, including ""Beetlejuice"" (1988), ""Edward Scissorhands"" (1990), and ""Sweeney Todd: The Demon Barber of Fleet Street"" (2007).",True,False,0.28229407049241895,0.31,True,0.0,0.0,0.08254427089963833
no_judge,1,652,Helena Bonham Carter was in Tim Burton movies.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided indicates that Helena Bonham Carter has starred in Tim Burton movies, such as ""Sweeney Todd"" and ""Alice in Wonderland,"" which is sufficient to support this claim.",True,False,0.28229407049241895,0.31,True,0.0,0.0,0.08254427089963833
no_judge,1,704,Usher rose to fame in the late 1790s.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not indicate that Usher rose to fame in the late 1790s, as there is no mention of Usher's name or any information about their career in that time period.",True,False,0.3073420771676251,0.31,True,0.0,0.0,0.001138249205218421
no_judge,1,704,Usher rose to fame in the late 1790s.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Usher rose to fame in the late 1790s, as there is no record of Usher's existence during that time period.",True,False,0.3073420771676251,0.31,True,0.0,0.0,0.001138249205218421
no_judge,1,704,Usher rose to fame in the late 1790s.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Usher rose to fame in the late 1790s, as there is no record of Usher's existence during that time period.",True,False,0.3073420771676251,0.31,True,0.0,0.0,0.001138249205218421
no_judge,1,485,Twenty One Pilots is a dog.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Twenty One Pilots is a dog. While the band members may resemble dogs in some ways, they are clearly human beings and do not possess the characteristics of canines, such as fur, four legs, and a bark.",True,False,0.291513651702951,0.31,True,0.0,0.0,0.05258063196540913
no_judge,1,485,Twenty One Pilots is a dog.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Twenty One Pilots is a dog. The band consists of two members, Josh Dun and Tyler Joseph, who are human beings, not dogs.",True,False,0.291513651702951,0.31,True,0.0,0.0,0.05258063196540913
no_judge,1,485,Twenty One Pilots is a dog.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Twenty One Pilots is a dog. The band consists of two members, Josh Dun and Tyler Joseph, who are human beings, not dogs.",True,False,0.291513651702951,0.31,True,0.0,0.0,0.05258063196540913
no_judge,1,346,San Francisco's Chinatown is centered on Kearny Street and Mission Street.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that San Francisco's Chinatown is centered on Kearny Street and Mission Street. While Kearny Street and Mission Street do intersect within Chinatown, the neighborhood spans a larger area than just those two streets. Additionally, there are other important cultural and historical landmarks within Chinatown that are not located at the intersection of Kearny and Mission.",True,False,0.30012098436679646,0.31,True,0.0,0.0,0.024606800807911593
no_judge,1,346,San Francisco's Chinatown is centered on Kearny Street and Mission Street.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that San Francisco's Chinatown is centered on Kearny Street and Mission Street. While Kearny Street and Mission Street do intersect within the boundaries of Chinatown, the neighborhood stretches beyond these two streets and has a larger area of influence.",True,False,0.30012098436679646,0.31,True,0.0,0.0,0.024606800807911593
no_judge,1,346,San Francisco's Chinatown is centered on Kearny Street and Mission Street.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that San Francisco's Chinatown is centered on Kearny Street and Mission Street. While Kearny Street and Mission Street do intersect within Chinatown, the neighborhood extends beyond this intersection and includes other streets and areas.",True,False,0.30012098436679646,0.31,True,0.0,0.0,0.024606800807911593
no_judge,1,249,Alex Sharp was in a children's show.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: Certainly! Please provide more information or context about Alex Sharp's alleged appearance in a children's show so I can assist you better.",True,False,0.14420706584540188,0.31,True,0.0,0.0,0.5313270360024439
no_judge,1,264,License to Drive stars only men.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""License to Drive"" features a cast of actors that includes both male and female characters, therefore it cannot be said that the movie only stars men.",True,False,0.29005155412571776,0.31,True,0.0,0.0,0.0573324490914173
no_judge,1,264,License to Drive stars only men.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""License to Drive"" features a cast of actors that includes both men and women, therefore the claim that it only stars men is refuted by the available evidence.",True,False,0.29005155412571776,0.31,True,0.0,0.0,0.0573324490914173
no_judge,1,264,License to Drive stars only men.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""License to Drive"" features a cast of actors that includes both men and women, including actresses such as Tiffani-Amber Thiessen and Mena Suvari. Therefore, the claim that the movie stars only men is refuted by the available evidence.",True,False,0.29005155412571776,0.31,True,0.0,0.0,0.0573324490914173
no_judge,1,685,Outlander (TV series) failed to be renewed for a fourth season.,REFUTED,,"LABEL: REFUTED
REASON: The article states that ""Outlander was renewed for a fourth season by Starz,"" providing direct evidence to the contrary of the claim.",True,False,0.259278017271342,0.31,True,0.0,0.0,0.1573464438681387
no_judge,1,685,Outlander (TV series) failed to be renewed for a fourth season.,REFUTED,,"LABEL: REFUTED
REASON: The article states that Outlander was renewed for a fourth season, which contradicts the claim that it failed to be renewed.",True,False,0.259278017271342,0.31,True,0.0,0.0,0.1573464438681387
no_judge,1,685,Outlander (TV series) failed to be renewed for a fourth season.,REFUTED,,"LABEL: REFUTED
REASON: The Outlander TV series was indeed renewed for a fourth season, with production beginning in July 2018 and the season premiering on November 4, 2018. Therefore, the claim that it failed to be renewed is false.",True,False,0.259278017271342,0.31,True,0.0,0.0,0.1573464438681387
no_judge,1,907,Boomerang (1992 film) is a documentary.,REFUTED,,"LABEL: REFUTED
REASON: The film ""Boomerang"" (1992) is an fiction comedy-drama movie, not a documentary. The film's plot, characters, and setting are all fictional, indicating that it is not a factual or informative film.",True,False,0.21520120015320104,0.31,True,0.0,0.0,0.3005960995020966
no_judge,1,907,Boomerang (1992 film) is a documentary.,REFUTED,,"LABEL: REFUTED
REASON: The film ""Boomerang"" (1992) is an action-comedy movie starring Eddie Murphy and Halle Berry, not a documentary.",True,False,0.21520120015320104,0.31,True,0.0,0.0,0.3005960995020966
no_judge,1,907,Boomerang (1992 film) is a documentary.,REFUTED,,"LABEL: REFUTED
REASON: The film ""Boomerang"" (1992) is not a documentary as it is a fictional comedy movie starring Eddie Murphy, featuring a script and storyline that is not real or factual.",True,False,0.21520120015320104,0.31,True,0.0,0.0,0.3005960995020966
no_judge,1,807,Emma Thompson is a log.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Emma Thompson is a log. As an actor and filmmaker, Emma Thompson has shown no physical characteristics of a log, such as being stationary, immobile, or made of wood. Therefore, the claim is refuted.",True,False,0.3028534431722907,0.31,True,0.0,0.0,0.015726309690055337
no_judge,1,807,Emma Thompson is a log.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Emma Thompson is a log. As an actor and filmmaker, Emma Thompson is a human being and cannot be a log by definition.",True,False,0.3028534431722907,0.31,True,0.0,0.0,0.015726309690055337
no_judge,1,807,Emma Thompson is a log.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Emma Thompson is a log. As an actor and filmmaker, Emma Thompson has a distinct identity and existence beyond being a physical object, which is what a log is.",True,False,0.3028534431722907,0.31,True,0.0,0.0,0.015726309690055337
no_judge,1,96,Shakira is only a mechanic.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Shakira is only a mechanic is refuted by the abundance of evidence showing her success and achievements in the music industry, including her numerous hit songs, awards, and sold-out concerts.",True,False,0.22013594089155525,0.31,True,0.0,0.0,0.2845581921024455
no_judge,1,96,Shakira is only a mechanic.,REFUTED,,"LABEL: REFUTED
REASON: The claim is refuted by the abundance of evidence showing Shakira's success and recognition in the music industry, including her numerous hit songs, awards, and sold-out concerts.",True,False,0.22013594089155525,0.31,True,0.0,0.0,0.2845581921024455
no_judge,1,96,Shakira is only a mechanic.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Shakira is only a mechanic. There is no information in the provided text about Shakira's profession or occupation, and it does not mention anything related to mechanics or any other specific job. Therefore, the claim is refuted.",True,False,0.22013594089155525,0.31,True,0.0,0.0,0.2845581921024455
no_judge,1,801,Kurt Angle isn't a wrestler.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Kurt Angle is a professional wrestler, which refutes the claim that he isn't a wrestler.",True,False,0.22434022288886896,0.31,True,0.0,0.0,0.27089427561117596
no_judge,1,801,Kurt Angle isn't a wrestler.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Kurt Angle is a professional wrestler, which contradicts the claim that he isn't a wrestler.",True,False,0.22434022288886896,0.31,True,0.0,0.0,0.27089427561117596
no_judge,1,801,Kurt Angle isn't a wrestler.,REFUTED,,"LABEL: REFUTED
REASON: Kurt Angle is a former professional wrestler and Olympic gold medalist, with a career spanning over two decades in the industry.",True,False,0.22434022288886896,0.31,True,0.0,0.0,0.27089427561117596
no_judge,1,691,"Based on passengers carried, British Airways (BA) is the second largest in the Winchester County.",REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that British Airways (BA) is the second largest airline in Winchester County. The evidence only provides the number of passengers carried by BA, which does not indicate its market share or ranking among other airlines in the county.",True,False,0.14688149996452096,0.31,True,0.0,0.0,0.5226351251153069
no_judge,1,691,"Based on passengers carried, British Airways (BA) is the second largest in the Winchester County.",REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that British Airways (BA) is the second largest airline in Winchester County, but there is no information provided on the number of passengers carried by BA to determine its ranking in the county.",True,False,0.14688149996452096,0.31,True,0.0,0.0,0.5226351251153069
no_judge,1,691,"Based on passengers carried, British Airways (BA) is the second largest in the Winchester County.",REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim as it only provides the number of passengers carried by BA, but does not provide any information about the size of Winchester County or how this compares to other airlines operating in the area.",True,False,0.14688149996452096,0.31,True,0.0,0.0,0.5226351251153069
no_judge,1,830,Nocturnal Animals competed in the 73rd New York Marathon.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not suggest that nocturnal animals participated in the 73rd New York Marathon, as it only mentions ""animals"" in general without specifying any particular species or group of animals that might have been involved in the race.",True,False,0.20427133894971233,0.31,True,0.0,0.0,0.336118148413435
no_judge,1,830,Nocturnal Animals competed in the 73rd New York Marathon.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not indicate that nocturnal animals participated in the marathon, but rather that they are active at night.",True,False,0.20427133894971233,0.31,True,0.0,0.0,0.336118148413435
no_judge,1,830,Nocturnal Animals competed in the 73rd New York Marathon.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not mention any nocturnal animals participating in the marathon. In fact, the evidence specifically states that the marathon was held during the daytime. Therefore, it is unlikely that any nocturnal animals could have participated.",True,False,0.20427133894971233,0.31,True,0.0,0.0,0.336118148413435
no_judge,1,90,Father of the Bride stars someone who died in 1946.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""Father of the Bride"" was released in 1950, and its main cast does not include anyone who died in 1946.",True,False,0.26037025613845605,0.31,True,0.0,0.0,0.15379666755001783
no_judge,1,90,Father of the Bride stars someone who died in 1946.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""Father of the Bride"" was released in 1950, and its star, Spencer Tracy, did not die in 1946.",True,False,0.26037025613845605,0.31,True,0.0,0.0,0.15379666755001783
no_judge,1,90,Father of the Bride stars someone who died in 1946.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""Father of the Bride"" was released in 1950, and its cast does not include anyone who died in 1946.",True,False,0.26037025613845605,0.31,True,0.0,0.0,0.15379666755001783
no_judge,1,909,Moana is not animated.,REFUTED,,"LABEL: REFUTED
REASON: The movie's title card clearly states ""A Walt Disney Animation Studios Production,"" indicating that it is an animated film.",True,False,0.15343683924621498,0.31,True,0.0,0.0,0.5013302724498013
no_judge,1,909,Moana is not animated.,REFUTED,,"LABEL: REFUTED
REASON: The film's official website and promotional materials clearly state that it is an ""animated adventure."" Additionally, the director, Ron Clements, has confirmed that the film is animated in interviews. Therefore, there is sufficient evidence to refute the claim that Moana is not animated.",True,False,0.15343683924621498,0.31,True,0.0,0.0,0.5013302724498013
no_judge,1,909,Moana is not animated.,REFUTED,,"LABEL: REFUTED
REASON: The movie's official trailers and promotional materials clearly show animated elements such as character movements, background designs, and visual effects, which contradict the claim that it is not animated.",True,False,0.15343683924621498,0.31,True,0.0,0.0,0.5013302724498013
no_judge,1,927,Kate Beckinsale declined to ever work with James Ivory.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Kate Beckinsale declined to ever work with James Ivory. There is no direct confirmation or credible source stating that she has never worked with him.",True,False,0.24357972017580914,0.31,True,0.0,0.0,0.2083659094286203
no_judge,1,927,Kate Beckinsale declined to ever work with James Ivory.,REFUTED,,"LABEL: REFUTED
REASON: The claim is refuted by the fact that Kate Beckinsale and James Ivory have collaborated on several films, including ""The Remains of the Day"" (1993) and ""Jefferson in Paris"" (1995), according to their respective filmographies.",True,False,0.24357972017580914,0.31,True,0.0,0.0,0.2083659094286203
no_judge,1,927,Kate Beckinsale declined to ever work with James Ivory.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Kate Beckinsale declined to work with James Ivory. There is no direct evidence or credible sources to confirm this assertion.",True,False,0.24357972017580914,0.31,True,0.0,0.0,0.2083659094286203
no_judge,1,260,Eddie Redmayne appeared in a film.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided states that Eddie Redmayne is an actor who has appeared in several films, including the Harry Potter series and The Theory of Everything. This suggests that he has indeed appeared in at least one film.",True,False,0.13575038664902633,0.31,False,0.0,0.0,0.5588112433906645
no_judge,1,949,"Providence, Rhode Island was only founded by a Satanist.",REFUTED,,"LABEL: REFUTED
REASON: The claim that Providence, Rhode Island was only founded by a Satanist is refuted by historical records and accounts of the city's founding.",True,False,0.3023255454131569,0.31,True,0.0,0.0,0.01744197740724
no_judge,1,949,"Providence, Rhode Island was only founded by a Satanist.",REFUTED,,"LABEL: REFUTED
REASON: There is no evidence to suggest that Providence, Rhode Island was founded by a Satanist. In fact, the city was founded in 1636 by Roger Williams, a religious dissident who sought refuge from the Massachusetts Bay Colony due to his beliefs on religious freedom and the separation of church and state.",True,False,0.3023255454131569,0.31,True,0.0,0.0,0.01744197740724
no_judge,1,949,"Providence, Rhode Island was only founded by a Satanist.",REFUTED,,"LABEL: REFUTED
REASON: The founding of Providence, Rhode Island has been well-documented and there is no evidence to suggest that it was founded by a Satanist. In fact, the city was founded in 1636 by Roger Williams, a religious dissenter who sought to create a haven for religious freedom and tolerance.",True,False,0.3023255454131569,0.31,True,0.0,0.0,0.01744197740724
no_judge,1,131,Spider-Man appears in a superhero shared universe.,SUPPORTED,,"LABEL: SUPPORTED
REASON: Evidence suggests that Spider-Man has interacted with other superheroes in comic book series and movies, indicating a shared universe.",True,False,0.17110233882822207,0.31,True,0.0,0.0,0.4439173988082783
no_judge,1,371,Game of Thrones (season 1) didn't feature Michelle Fairley as Catelyn Stark.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Michelle Fairley did not appear in Season 1 of Game of Thrones is refuted by the fact that she does appear as Catelyn Stark in several episodes of the season, including ""Winter Is Coming"" and ""The Kingsroad.""",True,False,0.2307027214461476,0.31,True,0.0,0.0,0.25021615530002034
no_judge,1,371,Game of Thrones (season 1) didn't feature Michelle Fairley as Catelyn Stark.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Game of Thrones season 1 did not feature Michelle Fairley as Catelyn Stark is refuted by the fact that she appears in several episodes throughout the season, including the pilot episode ""Winter Is Coming.""",True,False,0.2307027214461476,0.31,True,0.0,0.0,0.25021615530002034
no_judge,1,371,Game of Thrones (season 1) didn't feature Michelle Fairley as Catelyn Stark.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided in the question clearly shows that Michelle Fairley played the role of Catelyn Stark in season 1 of Game of Thrones.",True,False,0.2307027214461476,0.31,True,0.0,0.0,0.25021615530002034
no_mnli,1,731,Santorini is an island.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided states that Santorini is an island, which confirms the claim.",True,False,0.19875708752960863,0.37,False,0.0,0.0,0.4534180092935762
no_mnli,1,254,Glee is a book.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Glee is a book, but there is no information or evidence to support this claim. In fact, Glee is a television show that premiered in 2009 and ran for six seasons until 2015. Therefore, the claim that Glee is a book is refuted.",True,False,0.308962031715606,0.37,False,0.0,0.0,0.15035441278208359
no_mnli,1,500,The Offspring formed in 2001.,REFUTED,,"LABEL: REFUTED
REASON: The Offspring was formed in 1984, not in 2001. The band's official website and other reliable sources confirm the formation date of the band.",True,False,0.3626661002735908,0.37,False,0.0,0.0,0.0026682242476252006
no_mnli,1,500,The Offspring formed in 2001.,REFUTED,,"LABEL: REFUTED
REASON: The formation of The Offspring cannot be confirmed in 2001 based on the provided evidence. The band was actually formed in 1984, according to their official website and other reliable sources.",True,False,0.3626661002735908,0.37,False,0.0,0.0,0.0026682242476252006
no_mnli,1,900,"Singapore is ranked highly in education, healthcare, life expectancy, quality of life, and personal safety.",SUPPORTED,,"LABEL: SUPPORTED
REASON: Singapore's high ranking in PISA suggests that its education system is effective in producing students with strong academic skills.",True,False,0.23111927285414147,0.37,False,0.0,0.0,0.3644219996511109
no_mnli,1,900,"Singapore is ranked highly in education, healthcare, life expectancy, quality of life, and personal safety.",SUPPORTED,,"LABEL: SUPPORTED
REASON: According to the World Economic Forum's Global Competitiveness Report 2019, Singapore ranks 3rd globally for quality of education.",True,False,0.23111927285414147,0.37,False,0.0,0.0,0.3644219996511109
no_mnli,1,373,Michelle Williams is an American actress.,SUPPORTED,,"LABEL: SUPPORTED
REASON: Based on the provided evidence, it can be inferred that Michelle Williams is indeed an American actress.",True,False,0.35006787724830585,0.37,False,0.0,0.0,0.03731333756715887
no_mnli,1,373,Michelle Williams is an American actress.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The provided evidence states that Michelle Williams is an American actress, which is a factual statement about her identity.",True,False,0.35006787724830585,0.37,False,0.0,0.0,0.03731333756715887
no_mnli,1,373,Michelle Williams is an American actress.,SUPPORTED,,"LABEL: SUPPORTED
REASON: According to the provided evidence, Michelle Williams is an American actress, as stated in the article's title.",True,False,0.35006787724830585,0.37,False,0.0,0.0,0.03731333756715887
no_mnli,1,883,Mariah Carey is a performer.,SUPPORTED,,"LABEL: SUPPORTED
REASON: Based on the evidence provided, it is clear that Mariah Carey is a performer.",True,False,0.30282214139541136,0.37,False,0.0,0.0,0.16723911116261866
no_mnli,1,883,Mariah Carey is a performer.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The provided evidence suggests that Mariah Carey is indeed a performer, as she has had a successful music career and has performed in numerous concerts and events throughout her career.",True,False,0.30282214139541136,0.37,False,0.0,0.0,0.16723911116261866
no_mnli,1,236,Robert Wagner worked alone on his autobiography.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Robert Wagner worked alone on his autobiography, which contradicts the claim that he did not work alone on it.",True,False,0.18610187130980194,0.37,False,0.0,0.0,0.4882198538980447
no_mnli,1,143,Kiiara only makes blues music.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Kiira only makes blues music. In fact, the artist's discography includes a variety of genres such as electronic, pop, and indie rock, among others. Therefore, the claim is refuted.",True,False,0.36285344399323666,0.37,False,0.0,0.0,0.002153029018599126
no_mnli,1,603,Nicole Kidman is an actress.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The claim is supported by the fact that Nicole Kidman is a well-known and successful actress who has appeared in numerous films and television shows throughout her career.",True,False,0.35403588978159756,0.37,False,0.0,0.0,0.026401303100606635
no_mnli,1,603,Nicole Kidman is an actress.,SUPPORTED,,"LABEL: SUPPORTED
REASON: Based on the provided evidence, it is clear that Nicole Kidman is indeed an actress.",True,False,0.35403588978159756,0.37,False,0.0,0.0,0.026401303100606635
no_mnli,1,687,Didier Drogba is a sheep.,REFUTED,,"LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not contain any information that could be used to support or refute the claim that Didier Drogba is a sheep.",False,True,0.9807103271819556,0.37,True,0.0,0.0,0.053046600249621816
no_mnli,1,120,A Fine Romance aired in November of 1973.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that ""A Fine Romance"" aired in November of 1973. The date of release for ""A Fine Romance"" is actually March 1976, according to Wikipedia.",True,False,0.2469441560802586,0.37,False,0.0,0.0,0.3209035707792888
no_mnli,1,431,Elementary has Jon Michael Hill in its cast.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence supports the claim that Jon Michael Hill is in the cast of Elementary.",True,False,0.2000888621086499,0.37,False,0.0,0.0,0.44975562920121276
no_mnli,1,512,Solange Knowles is a vocalist.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided suggests that Solange Knowles is indeed a vocalist, as it mentions her singing career and performances.",True,False,0.29730433428006225,0.37,False,0.0,0.0,0.18241308072982873
no_mnli,1,512,Solange Knowles is a vocalist.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided suggests that Solange Knowles is a vocalist, as it mentions her singing career and awards won for her performances.",True,False,0.29730433428006225,0.37,False,0.0,0.0,0.18241308072982873
