mode,run,q_idx,question,gold_label,evidence,answer,gold_ok,pred_ok,score,threshold,judge_ok,ent,con,selfcheck
no_judge,1,709,Bentley markets cars.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The text directly states that Bentley markets cars, providing direct evidence for this claim.",True,False,0.17057294307801965,0.31,False,0.0,0.0,0.44563793499643606
no_judge,1,93,Drake's album debuted at number one on the U.S. Billboard 200.,SUPPORTED,,"LABEL: SUPPORTED
REASON: According to the provided evidence, Drake's album did indeed debut at number one on the U.S. Billboard 200 chart.",True,False,0.17057294307801965,0.31,False,0.0,0.0,0.44563793499643606
no_judge,1,93,Drake's album debuted at number one on the U.S. Billboard 200.,SUPPORTED,,"LABEL: SUPPORTED
REASON: According to the article, Drake's album debuted at number one on the U.S. Billboard 200 chart, which is a reliable source of music industry data.",True,False,0.17057294307801965,0.31,False,0.0,0.0,0.44563793499643606
no_judge,1,759,The Eagles are not a band.,REFUTED,,"LABEL: REFUTED
REASON: The Eagles have been a well-known and successful rock band for decades, with numerous hit songs and albums to their credit. This evidence contradicts the claim that they are not a band.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,759,The Eagles are not a band.,REFUTED,,"LABEL: REFUTED
REASON: The Eagles have been a well-known and successful rock band for decades, with numerous hit songs and albums to their credit. This evidence contradicts the claim that they are not a band.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,759,The Eagles are not a band.,REFUTED,,"LABEL: REFUTED
REASON: The Eagles are a well-known and successful band with multiple hit songs and albums, as well as a long history of touring and performing together, which suggests that they are indeed a band.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,936,Barbara Bush has yet to be married.,REFUTED,,"LABEL: REFUTED
REASON: There is no evidence to suggest that Barbara Bush has ever been married, as there are numerous sources available that confirm her marriage to former President George H.W. Bush in 1968.",True,False,0.3061229192580168,0.31,False,0.0,0.0,0.005100512411445379
no_judge,1,936,Barbara Bush has yet to be married.,REFUTED,,"LABEL: REFUTED
REASON: According to available information, Barbara Bush has been married to former President George H.W. Bush since 1971, which suggests that she has in fact been married.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,936,Barbara Bush has yet to be married.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Barbara Bush has yet to be married is refuted by the fact that she was married to George H.W. Bush from 1945 until his death in 2018.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,211,Cindy McCain is a woman in the wine business.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence provided to determine if Cindy McCain is indeed involved in the wine business.",True,False,0.24584766902411598,0.31,True,0.0,0.0,0.20099507567162314
no_judge,1,211,Cindy McCain is a woman in the wine business.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: There is no evidence provided to support the claim that Cindy McCain is a woman in the wine business.",True,False,0.24584766902411598,0.31,True,0.0,0.0,0.20099507567162314
no_judge,1,664,Gillian Anderson declined membership in the Order of the British Empire.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Gillian Anderson declined membership in the Order of the British Empire is refuted by a lack of credible sources to support this statement.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,664,Gillian Anderson declined membership in the Order of the British Empire.,REFUTED,,"LABEL: REFUTED
REASON: There is no credible evidence to support this claim. While Gillian Anderson has been recognized for her contributions to the arts with various awards and nominations, there is no record of her declining membership in the Order of the British Empire.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,664,Gillian Anderson declined membership in the Order of the British Empire.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Gillian Anderson declined membership in the Order of the British Empire is refuted by the lack of any credible sources to support this claim.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,86,Ederson Moraes is only Irish.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Ederson Moraes is only Irish is refuted by the fact that he was born in Brazil and has a mixed ancestry, including Portuguese and indigenous Brazilian roots, which makes it unlikely that he is solely Irish.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,86,Ederson Moraes is only Irish.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Ederson Moraes is only Irish. He was born in Brazil and has a mixed ethnic background, including Portuguese and indigenous Brazilian ancestry. Therefore, it is not accurate to say that he is only Irish.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,86,Ederson Moraes is only Irish.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Ederson Moraes is only Irish is refuted by the fact that he was born in Brazil to a Brazilian mother and a Portuguese father, making him eligible to play for Brazil's national team.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,342,The last known descriptions of cerebral palsy occur in the work of Hippocrates.,REFUTED,,"LABEL: REFUTED
REASON: There is no direct evidence in Hippocrates' work that specifically describes cerebral palsy, and the condition was likely not recognized or described by him. While Hippocrates did write about various neurological conditions, including those affecting movement and balance, there is no clear mention of cerebral palsy in his works.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,342,The last known descriptions of cerebral palsy occur in the work of Hippocrates.,REFUTED,,"LABEL: REFUTED
REASON: The last known descriptions of cerebral palsy are not found in the work of Hippocrates, as there is no record of him describing or mentioning the condition. In fact, cerebral palsy was not recognized as a distinct medical condition until the late 19th century. Therefore, it is unlikely that Hippocrates would have known about or described this condition.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,342,The last known descriptions of cerebral palsy occur in the work of Hippocrates.,REFUTED,,"LABEL: REFUTED
REASON: There are no known descriptions of cerebral palsy in the works of Hippocrates, as the condition was not recognized or described until many centuries later.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,877,Lady Gaga has dedicated her every waking moment to the culinary arts.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support this claim as it mentions Lady Gaga's interests and hobbies, but does not mention anything specific about her dedication to the culinary arts.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,877,Lady Gaga has dedicated her every waking moment to the culinary arts.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support this claim as there is no mention of Lady Gaga's culinary pursuits or dedication in any of the sources provided. In fact, the sources highlight her career as a singer-songwriter and actress, rather than a chef or culinarian. Therefore, it can be concluded that the claim is refuted by the available evidence.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,877,Lady Gaga has dedicated her every waking moment to the culinary arts.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support this claim as it mentions Lady Gaga's interest in cooking, but does not mention any dedication or commitment to the culinary arts.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,896,Pamela Anderson is a dog.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Pamela Anderson is a dog. There is no credible evidence to suggest that she has undergone any physical transformations to resemble an animal, and her official identity as a human being is well-documented through various sources such as birth certificates, passports, and public records.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,896,Pamela Anderson is a dog.,REFUTED,,"LABEL: REFUTED
REASON: There is no evidence to suggest that Pamela Anderson is anything other than a human being.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,896,Pamela Anderson is a dog.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Pamela Anderson is a dog. There is no credible evidence to suggest that she has undergone any form of transformation or alteration to become an animal. Therefore, the claim is refuted.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,349,Hungary was founded during the conquest of Wendy's.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: The evidence provided does not suggest that Hungary was founded during the conquest of Wendy's. In fact, Hungary was established as a separate country in the 10th century, long before the founding of Wendy's in 1969.",True,False,0.3067100607575132,0.31,False,0.0,0.0,0.0031923025380820036
no_judge,1,349,Hungary was founded during the conquest of Wendy's.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: LABEL: NOT ENOUGH INFO",True,False,0.3067100607575132,0.31,True,0.0,0.0,0.0031923025380820036
no_judge,1,349,Hungary was founded during the conquest of Wendy's.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: LABEL: NOT ENOUGH INFO",True,False,0.3067100607575132,0.31,True,0.0,0.0,0.0031923025380820036
no_judge,1,783,Jag was a car brand.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Jag was a car brand. There is no mention of Jag in any car-related context, and no information about the company's existence or products.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,783,Jag was a car brand.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not mention anything about Jag being a car brand. In fact, it mentions ""Jaguar"" which is a different thing altogether.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,783,Jag was a car brand.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Jag was a car brand. There is no mention of Jag in any reputable automotive history books or websites, and no information on the company's existence or production of cars.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,54,Taylor Swift has yet to release any albums.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Taylor Swift has yet to release any albums is refuted by the fact that she has released several successful albums throughout her career, including ""Taylor Swift"", ""Fearless"", ""1989"", and ""Reputation"".",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,54,Taylor Swift has yet to release any albums.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Taylor Swift has yet to release any albums is refuted by the fact that she has released several albums throughout her career, including ""Taylor Swift"" (2006), ""Fearless"" (2008), ""Speak Now"" (2010), ""Red"" (2012), ""1989"" (2014), and ""reputation"" (2017).",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,54,Taylor Swift has yet to release any albums.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Taylor Swift has yet to release any albums is refuted by her extensive discography, which includes several studio albums, live albums, and compilations.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,123,Ready Player One won a Nobel Prize.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: NOT ENOUGH INFO - The claim is not supported by any evidence provided in the prompt.",True,False,0.24565195519095048,0.31,True,0.0,0.0,0.20163114562941095
no_judge,1,100,Jerry Seinfeld is only a comedian.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided suggests that Jerry Seinfeld is not only a comedian but also an actor, producer, and writer, as he has appeared in numerous TV shows and movies beyond his stand-up comedy career.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,100,Jerry Seinfeld is only a comedian.,REFUTED,,"LABEL: REFUTED
REASON: The evidence suggests that Jerry Seinfeld is not only a comedian but also an actor, producer, and writer. He has starred in numerous TV shows and movies, including ""Seinfeld,"" ""Curb Your Enthusiasm,"" and ""Bee Movie.""",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,100,Jerry Seinfeld is only a comedian.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided suggests that Jerry Seinfeld is not only a comedian but also an actor, writer, and producer, as he has appeared in numerous films and television shows beyond his stand-up comedy career.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,411,Dustin Hoffman is a Gemini.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not provide enough information to determine Dustin Hoffman's zodiac sign.",True,False,0.24584766902411598,0.31,True,0.0,0.0,0.20099507567162314
no_judge,1,411,Dustin Hoffman is a Gemini.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: The evidence provided does not contain any information about Dustin Hoffman's birth date or zodiac sign, which are essential factors in determining his astrological sign. Without this information, it is impossible to confirm whether he is a Gemini or not.",True,False,0.24584766902411598,0.31,True,0.0,0.0,0.20099507567162314
no_judge,1,60,The Fifth Element was made on a $96 million budget.,REFUTED,,"LABEL: REFUTED
REASON: The Fifth Element was actually made on a budget of around $90 million, according to various sources including the Internet Movie Database (IMDb) and Box Office Mojo.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,60,The Fifth Element was made on a $96 million budget.,REFUTED,,"LABEL: REFUTED
REASON: The budget for The Fifth Element has been reported to be around $90 million, not $96 million, according to various sources such as Box Office Mojo and The Numbers.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,60,The Fifth Element was made on a $96 million budget.,REFUTED,,"LABEL: REFUTED
REASON: The Fifth Element was made on a budget of $107 million, which is significantly higher than the $96 million budget claimed in the statement.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,338,Josh Duhamel is Jewish.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: I cannot make claims or judgments about a person's religion or ethnicity without sufficient evidence. Josh Duhamel's religious beliefs and background are not publicly disclosed, and therefore I cannot support or refute the claim that he is Jewish. Without more information, I must rate this claim as NOT ENOUGH INFO.",True,False,0.24584766902411598,0.31,True,0.0,0.0,0.20099507567162314
no_judge,1,338,Josh Duhamel is Jewish.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: I cannot provide a label or reason for the claim that Josh Duhamel is Jewish as there is no credible evidence to support this claim. Therefore, I must mark it as NOT ENOUGH INFO.",True,False,0.24584766902411598,0.31,True,0.0,0.0,0.20099507567162314
no_judge,1,652,Helena Bonham Carter was in Tim Burton movies.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided states that Helena Bonham Carter has starred in Tim Burton movies, which is a fact that can be easily verified through online movie databases or reviews.",True,False,0.3072013917307441,0.31,False,0.0,0.0,0.0015954768750816584
no_judge,1,652,Helena Bonham Carter was in Tim Burton movies.,SUPPORTED,,"LABEL: SUPPORTED
REASON: Helena Bonham Carter has starred in several Tim Burton movies, including ""Big Fish,"" ""Sweeney Todd,"" and ""Alice in Wonderland.""",True,False,0.3072013917307441,0.31,True,0.0,0.0,0.0015954768750816584
no_judge,1,652,Helena Bonham Carter was in Tim Burton movies.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided shows that Helena Bonham Carter has acted in several Tim Burton movies, including ""Edward Scissorhands"" (1990), ""The Nightmare Before Christmas"" (1993), and ""Sweeney Todd: The Demon Barber of Fleet Street"" (2007).",True,False,0.3072013917307441,0.31,True,0.0,0.0,0.0015954768750816584
no_judge,1,704,Usher rose to fame in the late 1790s.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support this claim as there is no record of Usher being famous during that time period. In fact, Usher was born in 1978 and rose to fame in the late 1990s and early 2000s.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,704,Usher rose to fame in the late 1790s.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Usher rose to fame in the late 1790s, as there is no record of Usher's existence during this time period.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,704,Usher rose to fame in the late 1790s.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Usher rose to fame in the late 1790s, as there is no record of Usher's existence during that time period.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,485,Twenty One Pilots is a dog.,REFUTED,,"LABEL: REFUTED
REASON: The band Twenty One Pilots is an American musical duo composed of Tyler Joseph and Josh Dun, as evidenced by their official website and numerous interviews, which provides no evidence to suggest they are dogs.",True,False,0.24565195519095048,0.31,True,0.0,0.0,0.20163114562941095
no_judge,1,485,Twenty One Pilots is a dog.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Twenty One Pilots is a dog. The band consists of two members, Tyler Joseph and Josh Dun, who are human beings, not dogs. Additionally, there is no credible evidence to suggest that Twenty One Pilots has ever transformed into a dog or exhibited any canine-like characteristics. Therefore, the claim is refuted.",True,False,0.24565195519095048,0.31,True,0.0,0.0,0.20163114562941095
no_judge,1,346,San Francisco's Chinatown is centered on Kearny Street and Mission Street.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that San Francisco's Chinatown is centered on Kearny Street and Mission Street. While both streets are located within the Chinatown neighborhood, there is no explicit indication in the provided information that they serve as the central hub or focal point of the area. In fact, the information mentions several other streets and locations within Chinatown, which suggests a more complex and multifaceted layout for the neighborhood. Therefore, the claim is refuted based on the insufficient evidence provided.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,346,San Francisco's Chinatown is centered on Kearny Street and Mission Street.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that San Francisco's Chinatown is centered on Kearny Street and Mission Street. While Kearny Street and Mission Street do intersect within Chinatown, the neighborhood extends beyond this intersection and covers a larger area.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,346,San Francisco's Chinatown is centered on Kearny Street and Mission Street.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that San Francisco's Chinatown is centered on Kearny Street and Mission Street. While Kearny Street is mentioned as one of the main streets in Chinatown, Mission Street is not explicitly mentioned as a center of Chinatown.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,249,Alex Sharp was in a children's show.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: Certainly! Please provide more information or context about Alex Sharp's alleged involvement in a children's show, and I will do my best to assist you.",True,False,0.24565195519095048,0.31,True,0.0,0.0,0.20163114562941095
no_judge,1,264,License to Drive stars only men.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""License to Drive"" features a cast that includes both male and female actors, including the main character played by Macaulay Culkin, which contradicts the claim that it only stars men.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,264,License to Drive stars only men.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""License to Drive"" features a cast of actors that include both men and women, therefore the claim that the movie stars only men is refuted by the available evidence.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,264,License to Drive stars only men.,REFUTED,,"LABEL: REFUTED
REASON: The claim that License to Drive stars only men is refuted by the presence of actresses and women in the film's cast, including Lily Tomlin, Victoria Jackson, and Sally Field.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,685,Outlander (TV series) failed to be renewed for a fourth season.,REFUTED,,"LABEL: REFUTED
REASON: The Outlander TV series was renewed for a fourth season, premiering in November 2018, which contradicts the claim that it failed to be renewed.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,685,Outlander (TV series) failed to be renewed for a fourth season.,REFUTED,,"LABEL: REFUTED
REASON: The article ""Outlander Renewed for Season 4"" by TV Line (<https://www.tvline.com/2018/05/30/outlander-renewed-season-4/>) states that the show was renewed for a fourth season, which contradicts the claim that it failed to be renewed.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,685,Outlander (TV series) failed to be renewed for a fourth season.,REFUTED,,"LABEL: REFUTED
REASON: The article states that the show was renewed for a fourth season, which contradicts the claim that it failed to be renewed.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,907,Boomerang (1992 film) is a documentary.,REFUTED,,"LABEL: REFUTED
REASON: The film ""Boomerang"" (1992) is a fictional comedy-drama starring Eddie Murphy and Halle Berry, not a documentary.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,907,Boomerang (1992 film) is a documentary.,REFUTED,,"LABEL: REFUTED
REASON: The film ""Boomerang"" (1992) is not a documentary as it is a fictional comedy movie starring Eddie Murphy, featuring a narrative storyline and acted characters, rather than being a factual account of events or people.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,907,Boomerang (1992 film) is a documentary.,REFUTED,,"LABEL: REFUTED
REASON: The film ""Boomerang"" (1992) is clearly a fictional comedy-drama movie, as evidenced by its plot, characters, and setting, which are all inconsistent with the definition of a documentary.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,96,Shakira is only a mechanic.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Shakira is only a mechanic is refuted by the fact that she is a successful singer-songwriter and musician, with numerous hit songs and albums to her credit.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,96,Shakira is only a mechanic.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Shakira is only a mechanic is refuted by the fact that she is a successful singer-songwriter and performer, with numerous hit songs and albums to her name, as well as numerous awards and nominations for her work in the music industry. This evidence contradicts the claim that she is only a mechanic.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,96,Shakira is only a mechanic.,REFUTED,,"LABEL: REFUTED
REASON: The claim is refuted by the abundance of evidence showing Shakira's successful career as a singer-songwriter and performer, which contradicts the idea that she is only a mechanic.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,801,Kurt Angle isn't a wrestler.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Kurt Angle is a professional wrestler, which contradicts the claim that he isn't a wrestler.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,801,Kurt Angle isn't a wrestler.,REFUTED,,"LABEL: REFUTED
REASON: Kurt Angle has been a professional wrestler for many years and has had a successful career in the sport, including winning multiple championships and being inducted into the WWE Hall of Fame.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,801,Kurt Angle isn't a wrestler.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Kurt Angle is a professional wrestler, which contradicts the claim that he isn't a wrestler.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,691,"Based on passengers carried, British Airways (BA) is the second largest in the Winchester County.",REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not indicate that British Airways carries more passengers than any other airline in Winchester County, and in fact, does not provide any information on the number of passengers carried by any airline in Winchester County.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,691,"Based on passengers carried, British Airways (BA) is the second largest in the Winchester County.",REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that British Airways (BA) is the second largest airline in Winchester County. The statement does not provide any information on the total number of passengers carried by BA in Winchester County, which is necessary to determine its ranking.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,691,"Based on passengers carried, British Airways (BA) is the second largest in the Winchester County.",REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that British Airways (BA) is the second largest airline in Winchester County. The evidence only provides information on the number of passengers carried by BA, but does not provide any information on the total number of passengers carried by all airlines in Winchester County, which is necessary to determine the ranking of BA among all airlines in the county.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,830,Nocturnal Animals competed in the 73rd New York Marathon.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not mention any nocturnal animals competing in the New York Marathon. In fact, the evidence specifically states that the marathon was held during the daytime. Therefore, it is unlikely that any nocturnal animals could have participated.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,830,Nocturnal Animals competed in the 73rd New York Marathon.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not mention any nocturnal animals competing in the New York Marathon. In fact, the evidence specifically states that the marathon was held during the daytime. Therefore, it is impossible for nocturnal animals to have competed in the event.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,830,Nocturnal Animals competed in the 73rd New York Marathon.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not indicate that nocturnal animals participated in the marathon, but rather that they are active at night.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,90,Father of the Bride stars someone who died in 1946.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""Father of the Bride"" was released in 1950, which is after the death of the actor in 1946, so it cannot be true that he starred in the film.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,90,Father of the Bride stars someone who died in 1946.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""Father of the Bride"" was released in 1950, and its star, Spencer Tracy, did not die in 1946. Therefore, the claim is refuted.",True,False,0.3061229192580168,0.31,False,0.0,0.0,0.005100512411445379
no_judge,1,90,Father of the Bride stars someone who died in 1946.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""Father of the Bride"" was released in 1950, and its star, Spencer Tracy, did not die until 1967, so it is impossible for him to have starred in a movie released in 1946.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,909,Moana is not animated.,REFUTED,,"LABEL: REFUTED
REASON: The movie's official website and promotional materials clearly state that Moana is an animated film.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,909,Moana is not animated.,REFUTED,,"LABEL: REFUTED
REASON: The movie's official website and promotional materials clearly state that it is an ""animated adventure."" Additionally, the director and producers have consistently referred to it as an animated film. Therefore, there is sufficient evidence to refute the claim that Moana is not animated.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,909,Moana is not animated.,REFUTED,,"LABEL: REFUTED
REASON: The movie's official website and promotional materials clearly state that it is an ""animated adventure."" Additionally, the film's director, Ron Clements, has confirmed in interviews that Moana is an animated movie. Therefore, there is sufficient evidence to refute the claim that Moana is not animated.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,927,Kate Beckinsale declined to ever work with James Ivory.,REFUTED,,"LABEL: REFUTED
REASON: The statement that Kate Beckinsale declined to ever work with James Ivory is refuted by the available evidence, which shows that the two have collaborated on several films, including ""The Remains of the Day"" and ""Howards End.""",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,927,Kate Beckinsale declined to ever work with James Ivory.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Kate Beckinsale declined to ever work with James Ivory. There is no information in the provided source to suggest that Beckinsale and Ivory have never worked together. In fact, they have collaborated on several films, including ""Jane Austen's Emma"" (1996) and ""The Remains of the Day"" (1993), both of which were critically acclaimed.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,927,Kate Beckinsale declined to ever work with James Ivory.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Kate Beckinsale declined to work with James Ivory. There is no direct evidence or credible sources to back up this claim.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
no_judge,1,526,Divergent was released on Blu-ray on an island.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: NOT ENOUGH INFO - There is no information provided in the given text to support or refute this claim.",True,False,0.24565195519095048,0.31,True,0.0,0.0,0.20163114562941095
no_judge,1,949,"Providence, Rhode Island was only founded by a Satanist.",REFUTED,,"LABEL: REFUTED
REASON: The founding of Providence, Rhode Island is well-documented history and there is no evidence to suggest that it was founded by a Satanist. In fact, the city was founded in 1636 by Roger Williams, a religious dissident who sought to create a haven for religious freedom and tolerance in the American colonies.",True,False,0.3061229192580168,0.31,True,0.0,0.0,0.005100512411445379
